,HCPID,orig.model,orig.alpha,orig.proc.temp,orig.decay,orig.decl.temp,alpha,proc.temp,proc.LL,decay,decl.temp,decl.LL,best.model,diff.LL
27,153429_fnca,Declarative,,,0.5514705320648169,1.7639373431383238,0.3201714002799103,0.7029559696649769,-41.709289350078244,0.11416042102187929,2.570476418202549,-43.58417784351118,Procedural,1.874888493432934
28,153429_fnca,Declarative,,,1.2266460277324094,1.2638609894804849,0.6023347341967908,0.5384432486246954,-34.93320878288362,0.35004717513308065,2.7623336928958735,-39.747136182467955,Procedural,4.813927399584337
29,153429_fnca,Declarative,,,1.9875353478825695,0.35610737182456487,0.9999971517126037,0.023518532371011862,-20.101268283157694,0.36478818156931025,1.925432545327058,-41.00014110435692,Procedural,20.898872821199227
30,153429_fnca,Declarative,,,0.9561624352515038,1.6264410200991428,0.7323743700719603,1.2319526255973208,-41.69822801847613,0.37342675301658523,3.6214677400219246,-43.65444961464413,Procedural,1.9562215961679996
31,153429_fnca,Declarative,,,1.2017886991835502,1.2261721154631497,0.6991546512988623,0.5828031868305823,-34.87034935413925,0.31655033225862006,1.6664696373102263,-41.466964998277135,Procedural,6.596615644137884
32,153429_fnca,Declarative,,,0.7356716601037921,0.5419380218334093,0.5603246899836454,0.45270153977710054,-34.69467737097599,0.4349315566403203,1.6880717099956426,-40.207518932915484,Procedural,5.512841561939496
33,153429_fnca,Declarative,,,0.6528712520323807,0.0608415775396387,0.5377809517974982,0.22276987740213525,-26.673370399426865,0.6565497021893503,2.9848973690933773,-41.194714479566045,Procedural,14.52134408013918
34,153429_fnca,Declarative,,,1.322335852938739,0.7106196314327593,0.7318408705809922,0.4162532664761236,-32.37597783980416,0.7313939500967886,4.999952189251784,-42.20097890789143,Procedural,9.825001068087275
35,153429_fnca,Declarative,,,0.2013016587940617,0.397272952898164,0.08805749488982856,0.27337737673637824,-38.96982862750055,0.42141621808073915,3.173029158408779,-40.29447858817249,Procedural,1.324649960671941
36,153429_fnca,Declarative,,,0.5738127112347626,1.7527077629269712,0.6974180261174246,1.4734061582667373,-43.035141753685195,0.10240412949272618,2.222065920930239,-44.025558837362965,Procedural,0.9904170836777695
